≥Ø¬•,∆¿,ªÛ¥Î∆¿,»®∆¿,≈∏ºÆ,≈∏ºˆ,≈∏¡°,µÊ¡°,æ»≈∏,»®∑±,µµ∑Á,µµΩ«,»Ò∫Ò,∫º≥›,ªÔ¡¯,∫¥ªÏ,¿‹∑Á¿≤,√‚∑Á¿≤,≈∏¿≤,Ω¬∆–
20190522,LT,HT,T,41,35,5,5,11,1,0,0,2,2,11,1,14,0.333333333,0.314285714,0
20190522,HT,LT,B,44,37,5,6,10,2,2,1,0,7,7,1,14,0.386363636,0.27027027,1
20190522,NC,WO,T,42,37,2,2,11,0,2,0,1,3,10,1,26,0.357142857,0.297297297,0
20190522,WO,NC,B,34,30,2,4,7,0,0,2,1,3,6,1,17,0.294117647,0.233333333,1
20190522,OB,KT,T,35,32,1,1,9,0,2,2,1,2,5,0,18,0.314285714,0.28125,0
20190522,KT,OB,B,32,28,2,3,8,0,4,2,1,3,6,1,15,0.34375,0.285714286,1
20190522,SK,LG,T,40,33,2,2,6,0,6,0,0,5,5,0,21,0.307692308,0.181818182,1
20190522,LG,SK,B,33,32,0,0,5,0,0,0,0,1,11,0,9,0.181818182,0.15625,0
20190523,HH,SS,T,34,33,1,1,7,0,4,0,0,1,6,1,10,0.235294118,0.212121212,0
20190523,SS,HH,B,39,31,2,2,12,1,2,1,0,6,3,2,24,0.486486486,0.387096774,1
20190523,LT,HT,T,34,31,1,1,4,0,4,0,0,3,9,0,14,0.205882353,0.129032258,0
20190523,HT,LT,B,30,28,3,3,6,2,0,1,0,1,5,0,7,0.24137931,0.214285714,1
20190523,NC,WO,T,43,39,4,4,14,0,2,1,1,2,6,1,28,0.395348837,0.358974359,1
20190523,WO,NC,B,30,30,2,2,4,1,0,0,0,0,12,1,6,0.133333333,0.133333333,0
20190523,OB,KT,T,43,36,2,2,7,0,2,1,0,3,9,0,16,0.30952381,0.194444444,0
20190523,KT,OB,B,41,35,3,3,9,0,0,0,0,5,0,1,17,0.35,0.257142857,1
20190523,SK,LG,T,39,33,1,1,8,0,6,1,0,6,10,1,17,0.358974359,0.242424242,0
20190523,LG,SK,B,38,32,1,2,8,0,2,1,0,5,16,1,23,0.368421053,0.25,1
20190524,HH,OB,T,41,37,3,4,9,0,8,0,0,4,3,0,25,0.317073171,0.243243243,1
20190524,OB,HH,B,45,36,3,3,10,0,2,0,1,6,5,0,26,0.4,0.277777778,0
20190524,KT,HT,T,43,38,4,5,13,0,0,2,0,5,6,1,20,0.418604651,0.342105263,0
20190524,HT,KT,B,41,37,6,7,13,1,6,0,0,2,5,0,25,0.4,0.351351351,1
20190524,LG,LT,T,43,38,5,5,12,1,2,0,0,3,5,0,20,0.380952381,0.315789474,0
20190524,LT,LG,B,44,35,6,8,10,1,6,0,0,7,4,0,28,0.418604651,0.285714286,1
20190524,SK,NC,T,37,32,4,4,8,1,0,1,0,4,5,2,13,0.351351351,0.25,1
20190524,NC,SK,B,34,30,2,2,6,0,4,0,1,2,5,1,8,0.242424242,0.2,0
20190524,WO,SS,T,44,39,10,10,13,4,0,0,0,5,8,1,18,0.409090909,0.333333333,1
20190524,SS,WO,B,39,37,5,5,11,1,4,1,0,2,10,0,12,0.333333333,0.297297297,0
20190525,HH,OB,T,44,39,4,4,16,0,2,0,1,3,3,1,22,0.441860465,0.41025641,0
20190525,OB,HH,B,40,31,7,7,8,1,4,0,0,9,1,1,15,0.425,0.258064516,1
20190525,KT,HT,T,36,33,3,3,6,1,0,0,1,2,10,1,9,0.222222222,0.181818182,0
20190525,HT,KT,B,43,35,9,10,13,0,4,0,1,6,3,1,20,0.465116279,0.371428571,1
20190525,LG,LT,T,40,31,6,6,7,1,0,2,0,4,6,0,15,0.384615385,0.225806452,1
20190525,LT,LG,B,44,35,5,5,11,0,8,1,1,7,9,0,20,0.418604651,0.314285714,0
20190525,SK,NC,T,43,35,7,7,10,2,2,1,1,5,7,0,21,0.395348837,0.285714286,0
20190525,NC,SK,B,44,39,10,10,17,2,0,0,0,4,0,2,25,0.488372093,0.435897436,1
20190525,WO,SS,T,42,39,9,9,13,2,2,0,0,3,4,1,15,0.380952381,0.333333333,0
20190525,SS,WO,B,39,33,10,10,13,1,2,1,1,3,4,2,12,0.447368421,0.393939394,1
20190526,HH,OB,T,38,32,1,1,7,0,4,1,0,3,7,0,17,0.324324324,0.21875,0
20190526,OB,HH,B,32,25,2,2,2,0,0,0,2,5,4,0,9,0.21875,0.08,1
20190526,KT,HT,T,43,38,5,5,13,0,0,0,0,5,6,3,30,0.418604651,0.342105263,0
20190526,HT,KT,B,49,44,15,17,20,2,4,0,0,5,3,0,15,0.510204082,0.454545455,1
20190526,LG,LT,T,48,39,10,11,13,1,0,0,1,7,5,0,15,0.4375,0.333333333,1
20190526,LT,LG,B,35,33,2,2,7,0,0,0,0,2,4,1,16,0.257142857,0.212121212,0
20190526,SK,NC,T,36,33,2,2,9,1,2,1,0,2,7,1,14,0.314285714,0.272727273,1
20190526,NC,SK,B,38,31,0,1,4,0,0,0,0,6,5,0,19,0.27027027,0.129032258,0
20190526,WO,SS,T,37,30,3,3,6,0,2,1,2,5,7,0,12,0.297297297,0.2,0
20190526,SS,WO,B,36,33,4,4,7,1,0,0,0,3,10,0,10,0.277777778,0.212121212,1
20190528,HT,HH,T,33,32,0,0,4,0,2,0,0,1,9,0,10,0.151515152,0.125,0
20190528,HH,HT,B,34,28,2,2,9,0,0,1,1,4,5,1,14,0.393939394,0.321428571,1
20190528,KT,SK,T,33,31,0,0,6,0,2,0,0,1,5,1,15,0.21875,0.193548387,0
20190528,SK,KT,B,28,27,1,1,5,0,0,0,0,1,6,2,7,0.214285714,0.185185185,1
20190528,LG,WO,T,28,27,0,0,2,0,0,0,0,1,10,1,5,0.107142857,0.0740740741,0
20190528,WO,LG,B,34,32,5,5,10,1,0,0,1,1,8,0,16,0.323529412,0.3125,1
20190528,LT,NC,T,47,39,9,9,14,0,0,1,1,4,6,0,26,0.434782609,0.358974359,1
20190528,NC,LT,B,41,38,4,4,10,0,0,0,0,3,11,0,18,0.317073171,0.263157895,0
20190528,SS,OB,T,35,33,1,1,6,0,2,0,0,2,10,0,13,0.228571429,0.181818182,0
20190528,OB,SS,B,35,32,4,4,8,0,2,0,1,2,8,0,15,0.285714286,0.25,1
20190529,HT,HH,T,38,36,2,3,11,1,0,0,0,1,4,1,15,0.324324324,0.305555556,1
20190529,HH,HT,B,31,29,1,1,5,0,2,1,1,1,10,1,8,0.193548387,0.172413793,0
20190529,KT,SK,T,40,36,8,8,10,1,0,0,0,4,6,1,11,0.35,0.277777778,1
20190529,SK,KT,B,41,33,6,6,8,0,0,1,0,6,9,1,13,0.390243902,0.242424242,0
20190529,LG,WO,T,42,37,4,4,13,0,0,1,0,4,3,1,19,0.414634146,0.351351351,1
20190529,WO,LG,B,34,30,2,2,6,1,0,0,0,3,5,2,11,0.272727273,0.2,0
20190529,LT,NC,T,44,37,5,6,13,1,0,1,1,4,12,0,21,0.431818182,0.351351351,0
20190529,NC,LT,B,39,35,8,8,14,2,0,0,1,2,4,2,22,0.421052632,0.4,1
20190529,SS,OB,T,39,37,2,2,8,0,0,0,1,1,3,1,11,0.230769231,0.216216216,0
20190529,OB,SS,B,40,35,3,3,10,2,2,0,0,4,6,0,17,0.358974359,0.285714286,1
20190530,HT,HH,T,39,34,3,3,7,1,0,0,0,4,8,0,13,0.307692308,0.205882353,1
20190530,HH,HT,B,36,32,1,2,7,0,0,1,0,2,7,1,20,0.285714286,0.21875,0
20190530,KT,SK,T,41,33,2,2,7,1,0,0,0,5,8,2,22,0.35,0.212121212,0
20190530,SK,KT,B,45,39,2,3,10,1,4,0,0,4,7,0,22,0.340909091,0.256410256,1
20190530,LG,WO,T,42,38,6,6,13,1,0,2,0,3,2,0,17,0.390243902,0.342105263,1
20190530,WO,LG,B,39,33,3,3,8,0,0,0,0,5,6,0,18,0.342105263,0.242424242,0
20190530,LT,NC,T,52,37,10,10,13,0,0,0,0,11,3,2,38,0.529411765,0.351351351,1
20190530,NC,LT,B,36,32,2,2,8,0,0,0,1,2,7,1,16,0.285714286,0.25,0
20190530,SS,OB,T,40,36,2,2,12,0,6,1,0,3,6,1,23,0.384615385,0.333333333,1
20190530,OB,SS,B,35,31,0,1,6,0,0,0,0,3,4,2,15,0.285714286,0.193548387,0
20190531,HH,SK,T,33,31,1,1,6,1,0,0,0,1,1,1,9,0.21875,0.193548387,0
20190531,SK,HH,B,30,29,2,2,5,1,4,1,0,0,5,0,7,0.2,0.172413793,1
20190531,NC,LG,T,36,34,2,2,7,0,2,0,0,2,6,0,16,0.25,0.205882353,0
20190531,LG,NC,B,32,28,3,3,6,0,0,1,1,3,9,0,10,0.28125,0.214285714,1
20190531,OB,KT,T,40,32,2,2,8,0,2,1,0,6,4,3,19,0.4,0.25,0
20190531,KT,OB,B,31,29,3,3,5,2,0,0,0,2,7,1,5,0.225806452,0.172413793,1
20190531,SS,LT,T,37,33,1,1,8,0,0,1,0,3,10,1,27,0.324324324,0.242424242,0
20190531,LT,SS,B,38,33,6,6,10,1,4,0,1,4,6,0,11,0.368421053,0.303030303,1
20190531,WO,HT,T,36,35,2,2,9,0,2,0,0,1,10,1,16,0.277777778,0.257142857,0
20190531,HT,WO,B,34,29,3,3,10,0,0,1,0,2,5,0,19,0.387096774,0.344827586,1
20190601,HH,SK,T,40,34,6,6,8,1,2,0,0,4,9,0,18,0.315789474,0.235294118,1
20190601,SK,HH,B,33,30,0,0,4,0,0,0,0,3,9,1,10,0.212121212,0.133333333,0
20190601,NC,LG,T,32,31,1,1,8,0,0,1,0,1,2,2,13,0.28125,0.258064516,0
20190601,LG,NC,B,37,31,5,5,10,1,2,1,1,4,5,1,17,0.388888889,0.322580645,1
20190601,OB,KT,T,38,35,3,3,8,0,0,0,0,3,5,1,18,0.289473684,0.228571429,0
20190601,KT,OB,B,44,38,13,13,16,2,2,0,1,5,5,1,16,0.477272727,0.421052632,1
20190601,SS,LT,T,38,36,2,2,9,0,0,0,0,1,8,0,16,0.289473684,0.25,0
20190601,LT,SS,B,36,31,5,5,9,0,0,0,0,4,7,1,13,0.388888889,0.290322581,1
20190601,WO,HT,T,42,34,4,4,11,0,2,1,0,6,6,2,24,0.43902439,0.323529412,1
20190601,HT,WO,B,39,34,0,0,7,0,0,0,0,4,8,0,22,0.307692308,0.205882353,0
20190602,HH,SK,T,32,31,2,2,6,0,0,1,0,1,11,1,5,0.21875,0.193548387,0
20190602,SK,HH,B,38,36,5,5,14,2,0,1,0,1,4,0,16,0.405405405,0.388888889,1
20190602,NC,LG,T,35,31,4,4,6,2,2,1,0,4,5,0,8,0.285714286,0.193548387,1
20190602,LG,NC,B,32,31,1,1,4,0,0,0,0,1,7,0,6,0.15625,0.129032258,0
20190602,OB,KT,T,44,36,6,7,13,0,4,0,1,6,6,2,16,0.441860465,0.361111111,1
20190602,KT,OB,B,36,33,4,4,6,2,2,0,0,3,9,0,8,0.25,0.181818182,0
20190602,SS,LT,T,44,38,8,8,13,1,2,0,0,4,5,2,18,0.418604651,0.342105263,1
20190602,LT,SS,B,36,33,3,3,6,2,0,0,0,1,5,0,6,0.25,0.181818182,0
20190602,WO,HT,T,38,33,6,6,7,0,2,0,0,3,12,0,11,0.297297297,0.212121212,1
20190602,HT,WO,B,43,37,5,5,9,1,2,0,0,6,6,0,20,0.348837209,0.243243243,0
20190604,HH,LT,T,38,36,1,2,7,0,2,2,1,1,9,1,9,0.210526316,0.194444444,0
20190604,LT,HH,B,43,38,3,3,8,1,0,1,0,4,10,0,16,0.285714286,0.210526316,1
20190604,KT,LG,T,40,32,4,4,8,1,2,0,0,8,6,2,20,0.4,0.25,0
20190604,LG,KT,B,38,32,8,8,10,1,2,0,0,6,2,2,19,0.421052632,0.3125,1
20190604,NC,SS,T,37,31,1,1,6,1,0,0,0,6,8,2,18,0.324324324,0.193548387,0
20190604,SS,NC,B,36,29,3,3,6,1,0,0,1,4,11,0,20,0.314285714,0.206896552,1
20190604,OB,HT,T,44,36,7,7,10,1,6,0,0,8,3,0,17,0.409090909,0.277777778,1
20190604,HT,OB,B,41,39,2,2,14,0,2,0,0,2,7,2,23,0.390243902,0.358974359,0
20190604,SK,WO,T,40,37,2,2,12,0,0,0,0,1,8,1,20,0.358974359,0.324324324,1
20190604,WO,SK,B,32,26,0,1,3,0,0,0,0,5,6,3,11,0.258064516,0.115384615,0
20190605,HH,LT,T,41,35,5,6,9,0,2,0,1,5,11,0,12,0.341463415,0.257142857,1
20190605,LT,HH,B,37,33,3,3,6,1,2,0,1,3,2,0,13,0.243243243,0.181818182,0
20190605,KT,LG,T,42,39,1,2,11,0,4,0,0,3,2,0,28,0.333333333,0.282051282,0
20190605,LG,KT,B,43,42,8,9,17,1,0,0,0,1,4,0,24,0.418604651,0.404761905,1
20190605,NC,SS,T,39,36,3,3,11,1,0,0,1,2,10,1,20,0.333333333,0.305555556,0
20190605,SS,NC,B,33,33,3,4,8,1,0,0,0,0,9,0,10,0.242424242,0.242424242,1
20190605,OB,HT,T,41,37,5,5,10,0,0,0,0,3,2,0,22,0.341463415,0.27027027,1
20190605,HT,OB,B,38,31,4,4,8,1,2,0,1,4,8,2,14,0.351351351,0.258064516,0
20190605,SK,WO,T,42,37,6,6,10,1,2,1,0,4,8,0,21,0.357142857,0.27027027,1
20190605,WO,SK,B,36,34,2,2,7,0,0,0,0,2,10,0,13,0.25,0.205882353,0
20190606,HH,LT,T,41,33,4,4,8,0,2,0,1,5,9,0,21,0.333333333,0.242424242,1
20190606,LT,HH,B,39,34,3,3,9,0,6,0,0,3,7,0,20,0.324324324,0.264705882,0
20190606,KT,LG,T,42,39,7,7,13,1,0,0,0,3,4,2,19,0.380952381,0.333333333,0
20190606,LG,KT,B,37,32,7,8,7,2,2,0,0,4,4,2,11,0.305555556,0.21875,1
20190606,NC,SS,T,32,31,0,0,4,0,0,0,0,1,7,0,8,0.15625,0.129032258,0
20190606,SS,NC,B,36,29,5,6,8,0,2,0,1,4,4,0,11,0.352941176,0.275862069,1
20190606,OB,HT,T,37,34,3,3,9,1,0,0,0,3,8,2,13,0.324324324,0.264705882,0
20190606,HT,OB,B,43,38,11,12,16,0,4,0,1,2,1,0,15,0.452380952,0.421052632,1
20190606,SK,WO,T,34,32,2,2,6,0,0,1,0,1,5,0,9,0.235294118,0.1875,0
20190606,WO,SK,B,40,33,6,6,11,1,2,0,0,5,6,1,19,0.435897436,0.333333333,1
20190607,HT,NC,T,32,30,1,1,8,1,0,1,0,1,5,2,9,0.290322581,0.266666667,0
20190607,NC,HT,B,32,28,2,2,7,1,0,1,1,2,10,0,8,0.290322581,0.25,1
20190607,LG,HH,T,42,38,2,2,11,1,0,0,0,3,10,0,22,0.357142857,0.289473684,0
20190607,HH,LG,B,31,30,3,3,6,0,2,0,0,0,6,0,8,0.2,0.2,1
20190607,LT,KT,T,39,31,1,1,6,0,0,1,0,8,3,1,16,0.358974359,0.193548387,0
20190607,KT,LT,B,32,26,2,2,6,1,0,1,0,4,3,0,14,0.333333333,0.230769231,1
20190607,SS,SK,T,48,41,2,2,9,1,2,1,0,5,9,0,19,0.304347826,0.219512195,0
20190607,SK,SS,B,48,39,4,4,9,1,0,1,0,7,16,1,21,0.361702128,0.230769231,1
20190607,WO,OB,T,36,36,1,1,8,0,2,1,0,0,8,0,14,0.222222222,0.222222222,0
20190607,OB,WO,B,39,32,7,7,11,1,2,1,1,5,4,0,16,0.435897436,0.34375,1
20190608,HT,NC,T,34,31,4,4,6,1,2,0,0,2,7,2,10,0.264705882,0.193548387,0
20190608,NC,HT,B,43,38,3,5,15,0,0,0,1,3,4,0,19,0.441860465,0.394736842,1
20190608,LG,HH,T,39,36,3,3,9,0,0,1,0,1,7,0,17,0.307692308,0.25,1
20190608,HH,LG,B,33,31,1,2,6,0,2,0,0,2,9,2,12,0.242424242,0.193548387,0
20190608,LT,KT,T,35,30,2,2,3,0,0,0,1,4,5,0,8,0.2,0.1,0
20190608,KT,LT,B,40,36,5,6,15,0,0,1,1,3,3,0,17,0.45,0.416666667,1
20190608,SS,SK,T,33,32,0,0,6,0,0,0,0,0,5,1,12,0.212121212,0.1875,0
20190608,SK,SS,B,40,37,7,8,13,2,0,0,1,1,4,0,22,0.375,0.351351351,1
20190608,WO,OB,T,39,37,5,5,10,1,6,0,0,1,5,0,12,0.307692308,0.27027027,1
20190608,OB,WO,B,40,37,4,4,10,0,0,0,0,3,9,0,12,0.325,0.27027027,0
20190609,HT,NC,T,44,37,3,3,12,1,0,0,0,7,6,1,26,0.431818182,0.324324324,0
20190609,NC,HT,B,38,30,3,4,9,0,2,0,1,4,8,1,15,0.405405405,0.3,1
20190609,LG,HH,T,43,41,3,3,11,1,2,1,0,1,7,2,16,0.285714286,0.268292683,1
20190609,HH,LG,B,46,36,1,1,6,0,4,1,0,9,10,2,19,0.347826087,0.166666667,0
20190609,LT,KT,T,32,29,0,0,4,0,0,0,0,3,4,2,12,0.21875,0.137931034,0
20190609,KT,LT,B,33,30,2,2,9,0,4,0,1,2,5,0,16,0.333333333,0.3,1
20190609,SS,SK,T,43,37,9,9,11,4,0,0,0,6,3,0,17,0.395348837,0.297297297,1
20190609,SK,SS,B,39,35,0,0,8,0,2,0,0,4,8,0,26,0.307692308,0.228571429,0
20190609,WO,OB,T,38,32,4,4,9,0,2,0,1,4,4,2,16,0.351351351,0.28125,1
20190609,OB,WO,B,30,30,0,0,3,0,2,0,0,0,6,0,5,0.1,0.1,0
20190611,LT,LG,T,49,43,1,1,9,0,0,0,0,6,11,2,21,0.306122449,0.209302326,0.5
20190611,LG,LT,B,43,39,1,1,6,0,0,0,0,1,7,1,13,0.195121951,0.153846154,0.5
20190611,OB,HH,T,43,34,1,1,9,0,0,0,1,7,7,0,23,0.380952381,0.264705882,0
20190611,HH,OB,B,33,28,4,4,5,1,0,0,1,4,5,0,11,0.272727273,0.178571429,1
20190611,SK,KT,T,52,47,13,13,21,1,0,0,0,4,6,0,30,0.5,0.446808511,1
20190611,KT,SK,B,32,30,1,1,4,1,0,0,0,2,11,0,7,0.1875,0.133333333,0
20190611,SS,HT,T,36,32,1,1,8,0,0,1,0,4,6,2,22,0.333333333,0.25,0
20190611,HT,SS,B,39,33,7,7,12,0,0,0,0,5,4,1,15,0.447368421,0.363636364,1
20190611,WO,NC,T,50,41,8,9,13,1,0,0,1,6,8,0,26,0.408163265,0.317073171,1
20190611,NC,WO,B,49,44,7,8,16,0,2,1,2,3,8,0,19,0.387755102,0.363636364,0
20190612,LT,LG,T,40,33,2,3,5,0,0,0,1,5,8,0,16,0.256410256,0.151515152,0
20190612,LG,LT,B,43,34,3,4,8,1,2,0,1,6,5,1,16,0.341463415,0.235294118,1
20190612,OB,HH,T,43,35,8,9,11,0,0,0,1,6,8,2,16,0.418604651,0.314285714,1
20190612,HH,OB,B,42,36,6,6,11,2,2,0,1,4,7,1,19,0.380952381,0.305555556,0
20190612,SK,KT,T,39,35,6,6,12,1,0,1,1,2,4,1,10,0.368421053,0.342857143,1
20190612,KT,SK,B,38,32,2,3,6,0,8,0,1,3,7,0,18,0.289473684,0.1875,0
20190612,SS,HT,T,42,40,3,3,14,0,0,0,0,2,10,1,26,0.380952381,0.35,0
20190612,HT,SS,B,39,33,6,7,10,0,0,1,1,5,7,0,19,0.384615385,0.303030303,1
20190612,WO,NC,T,44,41,5,5,9,1,0,0,0,3,10,1,15,0.272727273,0.219512195,1
20190612,NC,WO,B,46,39,4,4,7,1,4,0,0,7,5,0,18,0.304347826,0.179487179,0
20190613,LT,LG,T,42,37,3,3,10,0,2,1,0,4,6,2,21,0.357142857,0.27027027,0
20190613,LG,LT,B,39,36,4,4,8,1,0,0,1,2,7,1,9,0.256410256,0.222222222,1
20190613,OB,HH,T,42,36,7,7,13,0,2,0,1,4,2,3,18,0.414634146,0.361111111,1
20190613,HH,OB,B,37,30,2,2,4,0,0,0,0,7,6,0,14,0.297297297,0.133333333,0
20190613,SK,KT,T,34,33,1,1,9,0,0,0,0,1,4,2,14,0.294117647,0.272727273,0
20190613,KT,SK,B,35,32,5,5,11,0,2,1,0,1,6,0,14,0.363636364,0.34375,1
20190613,SS,HT,T,35,28,2,2,6,1,2,0,0,3,3,2,14,0.3125,0.214285714,0
20190613,HT,SS,B,38,32,3,3,7,0,6,0,0,3,6,1,17,0.342105263,0.21875,1
20190613,WO,NC,T,31,30,1,1,6,0,4,0,1,0,6,1,8,0.193548387,0.2,0
20190613,NC,WO,B,29,24,2,3,4,0,0,2,1,2,6,0,5,0.25,0.166666667,1
20190614,HH,WO,T,44,37,7,7,12,2,4,2,0,5,9,0,21,0.418604651,0.324324324,0
20190614,WO,HH,B,39,32,8,8,9,2,4,0,1,4,7,0,19,0.368421053,0.28125,1
20190614,KT,SS,T,38,33,4,4,10,1,0,0,0,3,5,3,15,0.394736842,0.303030303,0
20190614,SS,KT,B,35,32,7,7,13,2,0,0,0,1,6,3,10,0.441176471,0.40625,1
20190614,LG,OB,T,41,37,4,4,9,1,4,0,0,3,14,0,19,0.317073171,0.243243243,0
20190614,OB,LG,B,37,35,7,7,13,1,0,0,1,1,7,2,13,0.378378378,0.371428571,1
20190614,NC,SK,T,37,34,3,3,8,2,0,0,0,3,9,0,11,0.297297297,0.235294118,0
20190614,SK,NC,B,41,36,7,7,14,0,0,1,2,2,3,0,19,0.414634146,0.388888889,1
20190615,HH,WO,T,40,37,3,3,11,0,2,0,0,3,16,2,24,0.35,0.297297297,0
20190615,WO,HH,B,38,37,8,8,13,3,6,0,0,1,9,0,18,0.368421053,0.351351351,1
20190615,HT,LT,T,35,31,0,0,4,0,0,0,0,4,5,0,10,0.228571429,0.129032258,0
20190615,LT,HT,B,38,36,7,7,11,1,4,0,0,1,9,0,12,0.342105263,0.305555556,1
20190615,KT,SS,T,48,39,10,10,13,0,2,1,1,8,4,1,23,0.4375,0.333333333,1
20190615,SS,KT,B,39,32,7,7,6,3,2,0,0,7,9,0,17,0.333333333,0.1875,0
20190615,LG,OB,T,40,35,4,4,10,0,2,0,1,4,3,0,12,0.35,0.285714286,1
20190615,OB,LG,B,38,31,2,3,9,0,0,0,0,5,4,4,15,0.421052632,0.290322581,0
20190615,NC,SK,T,36,31,0,0,4,0,0,0,0,5,12,0,16,0.25,0.129032258,0
20190615,SK,NC,B,40,30,3,4,8,0,2,1,0,7,8,1,27,0.45,0.266666667,1
20190616,HH,WO,T,39,34,6,6,9,1,0,0,0,4,6,2,14,0.358974359,0.264705882,0
20190616,WO,HH,B,43,33,8,9,10,0,0,0,1,6,6,1,32,0.428571429,0.303030303,1
20190616,HT,LT,T,42,37,5,5,12,1,0,0,1,4,9,1,19,0.380952381,0.324324324,0
20190616,LT,HT,B,44,34,8,10,11,2,4,0,0,8,7,1,25,0.465116279,0.323529412,1
20190616,KT,SS,T,41,36,3,3,8,0,4,1,0,5,9,1,18,0.317073171,0.222222222,1
20190616,SS,KT,B,37,35,1,1,9,0,2,1,0,0,9,0,14,0.257142857,0.257142857,0
20190616,LG,OB,T,38,33,3,3,8,0,0,0,0,4,7,2,18,0.324324324,0.242424242,0
20190616,OB,LG,B,41,29,4,5,8,0,2,0,0,10,5,1,22,0.487804878,0.275862069,1
20190616,NC,SK,T,32,30,2,2,4,1,0,0,0,2,3,1,9,0.1875,0.133333333,0
20190616,SK,NC,B,42,38,8,9,13,0,0,0,1,3,3,0,21,0.380952381,0.342105263,1
20190618,KT,WO,T,33,30,2,2,5,1,0,1,1,2,10,0,6,0.212121212,0.166666667,0
20190618,WO,KT,B,31,28,2,3,5,0,0,0,1,2,2,0,8,0.225806452,0.178571429,1
20190618,LG,SS,T,40,33,5,5,8,1,0,0,1,4,5,1,18,0.35,0.242424242,0
20190618,SS,LG,B,40,37,12,12,14,4,4,0,0,3,5,0,12,0.425,0.378378378,1
20190618,LT,HH,T,46,40,10,11,13,1,0,0,1,3,9,0,19,0.377777778,0.325,1
20190618,HH,LT,B,39,31,3,3,6,0,0,1,0,6,10,1,20,0.358974359,0.193548387,0
20190618,NC,OB,T,43,35,7,7,11,0,4,0,0,7,4,1,22,0.428571429,0.314285714,0
20190618,OB,NC,B,45,31,8,10,10,1,2,0,1,11,4,0,19,0.5,0.322580645,1
20190618,SK,HT,T,32,31,2,2,6,0,2,1,0,0,6,1,8,0.21875,0.193548387,0
20190618,HT,SK,B,32,30,4,4,10,1,2,3,0,2,6,1,9,0.375,0.333333333,1
20190619,KT,WO,T,37,34,1,2,7,0,0,0,0,2,10,1,19,0.27027027,0.205882353,0
20190619,WO,KT,B,41,36,8,8,15,2,2,0,0,3,3,1,17,0.475,0.416666667,1
20190619,LG,SS,T,45,40,9,9,14,2,4,0,0,3,4,0,16,0.422222222,0.35,1
20190619,SS,LG,B,39,34,6,6,7,2,0,0,0,3,4,0,13,0.289473684,0.205882353,0
20190619,LT,HH,T,42,37,7,7,8,3,2,0,1,3,6,1,9,0.285714286,0.216216216,1
20190619,HH,LT,B,43,39,5,5,12,1,4,0,1,2,14,0,15,0.333333333,0.307692308,0
20190619,NC,OB,T,35,31,0,0,5,0,4,1,0,4,5,0,15,0.257142857,0.161290323,0
20190619,OB,NC,B,30,28,1,1,5,0,0,0,0,1,3,0,10,0.206896552,0.178571429,1
20190619,SK,HT,T,43,38,7,7,13,1,0,0,1,3,3,0,19,0.395348837,0.342105263,1
20190619,HT,SK,B,37,33,1,1,9,0,2,0,0,4,10,3,20,0.351351351,0.272727273,0
20190620,KT,WO,T,38,33,1,1,6,0,0,1,0,5,9,0,13,0.289473684,0.181818182,0
20190620,WO,KT,B,35,27,3,3,6,1,2,0,2,5,5,0,13,0.323529412,0.222222222,1
20190620,LG,SS,T,44,38,9,11,14,3,6,0,2,3,1,1,13,0.409090909,0.368421053,1
20190620,SS,LG,B,37,35,3,3,8,0,0,0,0,1,5,0,17,0.27027027,0.228571429,0
20190620,LT,HH,T,42,35,5,7,11,0,0,1,0,7,8,2,17,0.428571429,0.314285714,0
20190620,HH,LT,B,41,34,7,10,7,1,2,1,1,6,11,0,19,0.317073171,0.205882353,1
20190620,NC,OB,T,35,34,2,2,7,1,0,0,0,1,10,0,7,0.228571429,0.205882353,0
20190620,OB,NC,B,47,36,14,14,15,1,2,0,2,8,4,1,18,0.510638298,0.416666667,1
20190620,SK,HT,T,35,33,5,5,6,1,0,0,0,2,8,0,10,0.228571429,0.181818182,0
20190620,HT,SK,B,35,26,5,8,6,0,2,0,1,6,5,2,12,0.4,0.230769231,1
20190621,HT,LG,T,48,35,8,8,11,0,4,0,1,11,7,1,27,0.468085106,0.314285714,0
20190621,LG,HT,B,44,36,8,9,13,2,8,0,0,5,6,1,19,0.465116279,0.361111111,1
20190621,NC,KT,T,30,29,0,0,2,0,0,0,0,1,3,0,5,0.1,0.0689655172,0
20190621,KT,NC,B,37,31,4,5,8,1,0,0,1,5,7,2,26,0.351351351,0.258064516,1
20190621,OB,SK,T,34,32,1,1,5,0,0,0,0,2,10,1,13,0.205882353,0.15625,0
20190621,SK,OB,B,45,34,14,14,11,3,0,1,0,10,4,0,16,0.488888889,0.323529412,1
20190621,SS,HH,T,40,34,4,5,8,1,2,1,0,5,6,1,20,0.35,0.235294118,1
20190621,HH,SS,B,34,29,2,2,7,0,2,1,0,4,8,1,13,0.333333333,0.24137931,0
20190621,WO,LT,T,42,36,6,7,13,1,2,2,1,4,5,1,20,0.414634146,0.361111111,1
20190621,LT,WO,B,38,34,4,4,8,0,0,1,0,3,9,1,19,0.315789474,0.235294118,0
20190622,HT,LG,T,36,31,3,3,5,1,2,1,0,3,5,0,13,0.257142857,0.161290323,1
20190622,LG,HT,B,36,32,2,2,6,0,2,0,0,3,6,0,15,0.257142857,0.1875,0
